node_id,node_type,label,provenance,source,source_type,field_name,source_row,characteristic,value,package_context,canonical_configuration_id,record_type,generation_method
VALUE_1248bf338925a152,CharacteristicValue,'S',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,devCategory,,devCategory,'S',,,,
VALUE_e0fb694de7f65570,CharacteristicValue,'731',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,type,,type,'731',,,,
VALUE_bfc540ee956ea187,CharacteristicValue,'GP',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'GP',,,,
VALUE_754c502e349eaaef,CharacteristicValue,'WD',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'WD',,,,
VALUE_30bc4e6ace53e54b,CharacteristicValue,'TE',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'TE',,,,
VALUE_6424c1416f786743,CharacteristicValue,'CA',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'CA',,,,
VALUE_f31d517c38d9f03c,CharacteristicValue,'ST',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'ST',,,,
VALUE_3e629848b51d2ac8,CharacteristicValue,'VG',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'VG',,,,
VALUE_e93f05515bfad3bb,CharacteristicValue,'PW',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,characteristic,,characteristic,'PW',,,,
VALUE_93cfe92b8422f3a5,CharacteristicValue,"in {'ST', 'AL'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,housing,,housing,"in {'ST', 'AL'}",,,,
VALUE_ee669fcaf230776e,CharacteristicValue,'ST',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,housing,,housing,'ST',,,,
VALUE_a37383edc2db78c6,CharacteristicValue,"in {'1', '4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,powerSupply,,powerSupply,"in {'1', '4'}",,,,
VALUE_4666e395276d976c,CharacteristicValue,'4',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,powerSupply,,powerSupply,'4',,,,
VALUE_156b80b47524c597,CharacteristicValue,'1',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,powerSupply,,powerSupply,'1',,,,
VALUE_eb8bc57526ddfefc,CharacteristicValue,"in {1, 2}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,numberOfChannels,,numberOfChannels,"in {1, 2}",,,,
VALUE_df63dd2deb76fcc0,CharacteristicValue,1,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,numberOfChannels,,numberOfChannels,1,,,,
VALUE_60b5cc524b1c63b8,CharacteristicValue,2,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,numberOfChannels,,numberOfChannels,2,,,,
VALUE_48527176b44fb6d7,CharacteristicValue,'N',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,explosionApproval,,explosionApproval,'N',,,,
VALUE_0a1721181feac629,CharacteristicValue,"in {'A', 'E', 'P', 'J', 'S'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,explosionApproval,,explosionApproval,"in {'A', 'E', 'P', 'J', 'S'}",,,,
VALUE_70205ad8790ff3e0,CharacteristicValue,'F',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,explosionApproval,,explosionApproval,'F',,,,
VALUE_7e35135ba77da003,CharacteristicValue,'A',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,explosionApproval,,explosionApproval,'A',,,,
VALUE_df579ac0487769c7,CharacteristicValue,'K',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,explosionApproval,,explosionApproval,'K',,,,
VALUE_d8f53be3d2dd6669,CharacteristicValue,'N',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,protectionArea,,protectionArea,'N',,,,
VALUE_93f9fc4acc4d582c,CharacteristicValue,'2',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,protectionArea,,protectionArea,'2',,,,
VALUE_63094a64b9d4ecdd,CharacteristicValue,'N',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,intrinsicSafety,,intrinsicSafety,'N',,,,
VALUE_cce87132f290fa72,CharacteristicValue,"in {'NN', 'WN', 'FN'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,"in {'NN', 'WN', 'FN'}",,,,
VALUE_66c3f800934b898b,CharacteristicValue,"in {'NN', 'WN'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,"in {'NN', 'WN'}",,,,
VALUE_303c353b0fdcf06a,CharacteristicValue,"in {'NN', 'FN'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,"in {'NN', 'FN'}",,,,
VALUE_851a79d97e358e3d,CharacteristicValue,'NN',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,'NN',,,,
VALUE_46f224d609f9373a,CharacteristicValue,'MN',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,'MN',,,,
VALUE_c3bbcbe36d7c128d,CharacteristicValue,'CN',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,certification,,certification,'CN',,,,
VALUE_d21dcd27165436b7,CharacteristicValue,"in {'NN', 'MT', 'BT'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'BT'}",,,,
VALUE_937e22c5ff917da5,CharacteristicValue,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM'}",,,,
VALUE_add83134a10d9c20,CharacteristicValue,'HS',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,'HS',,,,
VALUE_14bf12e81ff0af2c,CharacteristicValue,'NN',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,'NN',,,,
VALUE_856efa660ac1a772,CharacteristicValue,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM'}",,,,
VALUE_23e9e68747332453,CharacteristicValue,"in {'NN', 'MT'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT'}",,,,
VALUE_7a9e0444bd096224,CharacteristicValue,"in {'NN', 'PA', 'MR', 'FF'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MR', 'FF'}",,,,
VALUE_f6d9c032caf53e6a,CharacteristicValue,"in {'NN', 'PA', 'MT', 'MR', 'FF', 'DB', 'BM', 'BT'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MT', 'MR', 'FF', 'DB', 'BM', 'BT'}",,,,
VALUE_cb5f587fb34b1370,CharacteristicValue,"in {'PA', 'MT', 'MR', 'FF', 'DB', 'BM', 'BT'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'PA', 'MT', 'MR', 'FF', 'DB', 'BM', 'BT'}",,,,
VALUE_7706e99eba9f502b,CharacteristicValue,"in {'MT', 'BT'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MT', 'BT'}",,,,
VALUE_8bb8781e210c7586,CharacteristicValue,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",,,,
VALUE_6911305fd6aaab4e,CharacteristicValue,"in {'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",,,,
VALUE_b2cccc9894694ed2,CharacteristicValue,"in {'NN', 'PA', 'MR', 'FF', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'PA', 'MR', 'FF', 'BM', 'HS'}",,,,
VALUE_5cd69a953e3a272b,CharacteristicValue,"in {'PA', 'MR', 'FF', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'PA', 'MR', 'FF', 'BM', 'HS'}",,,,
VALUE_7a73c4df783c3691,CharacteristicValue,"in {'NN', 'MT', 'BT', 'PA', 'MR', 'FF', 'DB', 'BM'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'BT', 'PA', 'MR', 'FF', 'DB', 'BM'}",,,,
VALUE_8966c1b2e205e31d,CharacteristicValue,"in {'MT', 'BT', 'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MT', 'BT', 'PA', 'MR', 'FF', 'DB', 'BM', 'HS'}",,,,
VALUE_283a482b79075113,CharacteristicValue,"in {'NN', 'MT', 'BT', 'PA', 'MR', 'FF', 'BM'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'BT', 'PA', 'MR', 'FF', 'BM'}",,,,
VALUE_e05c121e9aca0806,CharacteristicValue,"in {'MT', 'BT', 'PA', 'MR', 'FF', 'BM', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MT', 'BT', 'PA', 'MR', 'FF', 'BM', 'HS'}",,,,
VALUE_e5d11ffea0633b7e,CharacteristicValue,"in {'NN', 'MT', 'MR'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'MR'}",,,,
VALUE_612dfd0a74d8f74e,CharacteristicValue,"in {'NN', 'MR', 'BM', 'FF', 'PA'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA'}",,,,
VALUE_852566eed7dfd04b,CharacteristicValue,"in {'NN', 'MR', 'BM', 'FF', 'PA', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MR', 'BM', 'FF', 'PA', 'HS'}",,,,
VALUE_99ed16c2b9bc0473,CharacteristicValue,"in {'MR', 'BM', 'FF', 'PA'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MR', 'BM', 'FF', 'PA'}",,,,
VALUE_cdcc9079ab83e85e,CharacteristicValue,"in {'MR', 'BM', 'FF', 'PA', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MR', 'BM', 'FF', 'PA', 'HS'}",,,,
VALUE_eaf1dd259ba8673f,CharacteristicValue,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",,,,
VALUE_ba6d3004d680cea5,CharacteristicValue,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'NN', 'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",,,,
VALUE_2507c5b020c98f1b,CharacteristicValue,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA'}",,,,
VALUE_164f503f1e2148f2,CharacteristicValue,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,dataInterface,,dataInterface,"in {'MT', 'MR', 'BM', 'BT', 'FF', 'PA', 'HS'}",,,,
VALUE_474c66229525d294,CharacteristicValue,"in {NOVALUE, 'CS1', 'CS2', 'CS3', 'CS4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3', 'CS4'}",,,,
VALUE_909e90f0d1c98fc5,CharacteristicValue,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS3'}",,,,
VALUE_47d0364dd0073330,CharacteristicValue,"in {NOVALUE, 'CS1', 'CS2'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2'}",,,,
VALUE_bd3ed33effe8bc90,CharacteristicValue,"in {NOVALUE, 'CS1'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {NOVALUE, 'CS1'}",,,,
VALUE_fc51736e7b5d8618,CharacteristicValue,NOVALUE,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,NOVALUE,,,,
VALUE_5828f314a5777e63,CharacteristicValue,'CS2',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,'CS2',,,,
VALUE_dcbb82b4cb8b4ebd,CharacteristicValue,"in {'CS2', 'CS4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {'CS2', 'CS4'}",,,,
VALUE_4199d2cf25d97906,CharacteristicValue,"in {'CS2', 'CS3'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {'CS2', 'CS3'}",,,,
VALUE_8d0c6eec995bcd11,CharacteristicValue,'CS1',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,'CS1',,,,
VALUE_cfd1676fe6e7f2aa,CharacteristicValue,"in {'CS1', 'CS2', 'CS4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {'CS1', 'CS2', 'CS4'}",,,,
VALUE_e6f1d9850b69d873,CharacteristicValue,"in {'CS1', 'CS2'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {'CS1', 'CS2'}",,,,
VALUE_19dc7892146d4adc,CharacteristicValue,"in {NOVALUE, 'CS1', 'CS2', 'CS4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromSchaltbar,,stromSchaltbar,"in {NOVALUE, 'CS1', 'CS2', 'CS4'}",,,,
VALUE_6f92a3c108671f9e,CharacteristicValue,NOVALUE,OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,NOVALUE,,,,
VALUE_666adcbab8d1f3a7,CharacteristicValue,"in {NOVALUE, 'IS1'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {NOVALUE, 'IS1'}",,,,
VALUE_24415108385704c9,CharacteristicValue,"in {NOVALUE, 'IS1', 'IS2'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2'}",,,,
VALUE_e6b3adbcc8c9c09a,CharacteristicValue,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3'}",,,,
VALUE_a3aabb0bbbc9785d,CharacteristicValue,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {NOVALUE, 'IS1', 'IS2', 'IS3', 'IS4'}",,,,
VALUE_3f4b49d1ee495a5c,CharacteristicValue,'IS1',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,'IS1',,,,
VALUE_543e5cc2ab978af3,CharacteristicValue,"in {'IS1', 'IS2'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {'IS1', 'IS2'}",,,,
VALUE_cd24878dee1bb1fc,CharacteristicValue,"in {'IS1', 'IS2', 'IS3'}",OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,"in {'IS1', 'IS2', 'IS3'}",,,,
VALUE_e372cb915c9bcd36,CharacteristicValue,'IS2',OBSERVED_731,data/raw/x731_allgemein_Rev24.xlsx,real_configurator_workbook,stromEingaenge,,stromEingaenge,'IS2',,,,
